label,branch_length,subfamily,loss_nb,duplication_nb,Notung_count,Ancestral_gene_copy,Birth_rate,Death_rate,Bi_bi,Li_bi
Node3,23.6415,Total,1,1,25,25,0.00169194002072627,0.00169194002072627,0.04,0.04
Node4,68.0698,Wnt16,0,0,1,1,0,0,0,0
Node4,68.0698,Wnt8,0,0,1,1,0,0,0,0
Node4,68.0698,Wnt11,0,0,1,1,0,0,0,0
Node4,68.0698,Wnt7,0,0,6,6,0,0,0,0
Node4,68.0698,Wnt9,0,0,2,2,0,0,0,0
Node4,68.0698,Wnt1,0,0,1,1,0,0,0,0
Node4,68.0698,Total,0,0,25,25,0,0,0,0
Node4,68.0698,Wnt5,0,0,8,8,0,0,0,0
Node4,68.0698,Wnt6,0,0,1,1,0,0,0,0
Node4,68.0698,Wnt10,0,0,1,1,0,0,0,0
Node4,68.0698,Wnt3,0,0,2,2,0,0,0,0
Node4,68.0698,Wnt2,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt9,0,0,2,2,0,0,0,0
Petromyzon_marinus,94,Wnt16,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt6,0,0,2,2,0,0,0,0
Petromyzon_marinus,94,Wnt8,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt11,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt5,2,1,6,7,0.00163990084922615,0.0032798016984523,0.154150679827258,0.308301359654516
Petromyzon_marinus,94,Wnt7,0,2,8,6,0.00306044757927426,0,0.287682072451781,0
Petromyzon_marinus,94,Wnt1,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt10,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt2,0,0,1,1,0,0,0,0
Petromyzon_marinus,94,Wnt3,0,0,2,2,0,0,0,0
Petromyzon_marinus,94,Total,2,3,26,25,0.00125172488787068,0.000834483258580454,0.117662139459844,0.0784414263065627
